"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"5606","GO:0016422",0.99999999996265,0.852119226470049,0,1,"mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity","MF",1
"11959","GO:0047464",0.99999999996277,0.882126120318944,0,1,"heparosan-N-sulfate-glucuronate 5-epimerase activity","MF",1
"18160","GO:0141089",0.999999999962798,0.723017816495749,0,2,"glucose sensor activity","MF",1
"9207","GO:0035403",0.999999999962884,0.779636581800518,0,2,"histone H3T6 kinase activity","MF",1
"17834","GO:0140314",0.999999999962976,0.852092659347528,0,1,"calcium ion sequestering activity","MF",1
"2055","GO:0004660",0.999999999963205,0.724701840501268,0,2,"protein farnesyltransferase activity","MF",1
"2762","GO:0005965",0.999999999963205,0.724701840501268,0,2,"protein farnesyltransferase complex","CC",1
"14512","GO:0062157",0.999999999963208,0.747847533379501,0,2,"mitochondrial ATP-gated potassium channel complex","CC",1
"18065","GO:0140901",0.999999999963236,0.852818923091612,0,1,"L-asparagine:sodium symporter activity","MF",1
"18066","GO:0140902",0.999999999963236,0.852818923091612,0,1,"L-glutamine:sodium symporter activity","MF",1
"10011","GO:0042245",0.999999999963311,0.746619498638836,0,2,"RNA repair","BP",1
"21034","GO:1990984",0.999999999963311,0.746619498638836,0,2,"tRNA demethylase activity","MF",1
"2363","GO:0005151",0.999999999963347,0.7496974533864,0,2,"interleukin-1, type II receptor binding","MF",1
"20666","GO:1905956",0.99999999996336,0.747751821561043,0,2,"positive regulation of endothelial tube morphogenesis","BP",1
"7764","GO:0032129",0.999999999963397,0.744486196102159,0,2,"histone H3K9 deacetylase activity, hydrolytic mechanism","MF",1
"8307","GO:0032971",0.999999999963397,0.744486196102159,0,2,"regulation of muscle filament sliding","BP",1
"3793","GO:0008241",0.999999999963422,0.745067364526522,0,2,"peptidyl-dipeptidase activity","MF",1
"14415","GO:0061860",0.999999999963456,0.778421927761637,0,2,"DNA clamp unloader activity","MF",1
"19505","GO:1903422",0.99999999996355,0.879559443072325,0,1,"negative regulation of synaptic vesicle recycling","BP",1
"19830","GO:1904050",0.99999999996355,0.879559443072325,0,1,"positive regulation of spontaneous neurotransmitter secretion","BP",1
"20394","GO:1905302",0.99999999996355,0.879559443072325,0,1,"negative regulation of macropinocytosis","BP",1
"6958","GO:0030305",0.999999999963585,0.744709356873696,0,2,"heparanase activity","MF",1
"9777","GO:0038035",0.999999999963639,0.724888396589932,0,2,"ligand-independent adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP",1
"18208","GO:0141217",0.999999999963677,0.881898711169651,0,1,"glycoRNA biosynthetic process","BP",1
"19014","GO:1902203",0.999999999963677,0.881898711169651,0,1,"negative regulation of hepatocyte growth factor receptor signaling pathway","BP",1
"21598","GO:2001112",0.999999999963677,0.881898711169651,0,1,"regulation of cellular response to hepatocyte growth factor stimulus","BP",1
"21599","GO:2001113",0.999999999963677,0.881898711169651,0,1,"negative regulation of cellular response to hepatocyte growth factor stimulus","BP",1
"1096","GO:0002587",0.999999999963695,0.733718493278491,0,2,"negative regulation of antigen processing and presentation of peptide antigen via MHC class II","BP",1
"5433","GO:0016046",0.999999999963775,0.750715006068836,0,2,"detection of fungus","BP",1
"8377","GO:0033082",0.999999999963817,0.748815614300047,0,2,"regulation of extrathymic T cell differentiation","BP",1
"11484","GO:0046086",0.999999999963893,0.874131056349342,0,1,"adenosine biosynthetic process","BP",1
"20292","GO:1905040",0.99999999996391,0.722381826132924,0,2,"otic placode development","BP",1
"19541","GO:1903494",0.999999999963932,0.750230493377684,0,2,"response to dehydroepiandrosterone","BP",1
"8199","GO:0032804",0.999999999963968,0.743924692743536,0,2,"negative regulation of low-density lipoprotein particle receptor catabolic process","BP",1
"3715","GO:0008116",0.999999999964014,0.882902392948774,0,1,"prostaglandin-I synthase activity","MF",1
"49","GO:0000111",0.999999999964037,0.866496062525423,0,1,"nucleotide-excision repair factor 2 complex","CC",1
"171","GO:0000404",0.999999999964037,0.866496062525423,0,1,"heteroduplex DNA loop binding","MF",1
"8226","GO:0032841",0.999999999964037,0.866496062525423,0,1,"calcitonin binding","MF",1
"18244","GO:0150056",0.999999999964037,0.866496062525423,0,1,"amylin receptor complex 1","CC",1
"18245","GO:0150057",0.999999999964037,0.866496062525423,0,1,"amylin receptor complex 2","CC",1
"5135","GO:0015265",0.999999999964235,0.748645365854574,0,2,"urea channel activity","MF",1
"8431","GO:0033195",0.999999999964264,0.882961315055274,0,1,"response to alkyl hydroperoxide","BP",1
"15289","GO:0071448",0.999999999964264,0.882961315055274,0,1,"cellular response to alkyl hydroperoxide","BP",1
"15948","GO:0072735",0.999999999964264,0.882961315055274,0,1,"response to tert-butyl hydroperoxide","BP",1
"15949","GO:0072736",0.999999999964264,0.882961315055274,0,1,"cellular response to tert-butyl hydroperoxide","BP",1
"11159","GO:0045485",0.999999999964272,0.878461637683121,0,1,"omega-6 fatty acid desaturase activity","MF",1
"14490","GO:0062076",0.999999999964272,0.878461637683121,0,1,"acyl-CoA (8-3)-desaturase activity","MF",1
"21336","GO:2000525",0.999999999964343,0.734048774253579,0,2,"positive regulation of T cell costimulation","BP",1
"16341","GO:0090536",0.999999999964547,0.7693394494977,0,2,"NoRC complex","CC",1
"2118","GO:0004756",0.99999999996462,0.723346261730827,0,2,"selenide, water dikinase activity","MF",1
"5540","GO:0016260",0.99999999996462,0.723346261730827,0,2,"selenocysteine biosynthetic process","BP",1
"5784","GO:0016781",0.99999999996462,0.723346261730827,0,2,"phosphotransferase activity, paired acceptors","MF",1
"3198","GO:0006671",0.999999999964883,0.878193457893945,0,1,"phytosphingosine metabolic process","BP",1
"8902","GO:0034482",0.999999999964883,0.878193457893945,0,1,"chondroitin 2-sulfotransferase activity","MF",1
"15383","GO:0071602",0.999999999964883,0.878193457893945,0,1,"phytosphingosine biosynthetic process","BP",1
"17264","GO:0102142",0.999999999964883,0.878193457893945,0,1,"dermatan 2-sulfotransferase activity","MF",1
"14016","GO:0060945",0.999999999964894,0.855080130267254,0,1,"cardiac neuron differentiation","BP",1
"15114","GO:0071065",0.999999999964894,0.855080130267254,0,1,"alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex","CC",1
"9569","GO:0036076",0.999999999964978,0.882885890975624,0,1,"ligamentous ossification","BP",1
"15928","GO:0072702",0.999999999965048,0.882908644485468,0,1,"response to methyl methanesulfonate","BP",1
"15929","GO:0072703",0.999999999965048,0.882908644485468,0,1,"cellular response to methyl methanesulfonate","BP",1
"17596","GO:0120221",0.999999999965136,0.852742209991928,0,1,"maintenance of ciliary planar beating movement pattern","BP",1
"17641","GO:0120334",0.999999999965136,0.852742209991928,0,1,"radial spoke 2","CC",1
"17644","GO:0120337",0.999999999965136,0.852742209991928,0,1,"radial spoke head 2","CC",1
"19947","GO:1904347",0.999999999965152,0.749480131683805,0,2,"regulation of small intestine smooth muscle contraction","BP",1
"19948","GO:1904349",0.999999999965152,0.749480131683805,0,2,"positive regulation of small intestine smooth muscle contraction","BP",1
"2260","GO:0004967",0.999999999965239,0.728342468913061,0,2,"glucagon receptor activity","MF",1
"20525","GO:1905590",0.999999999965239,0.728342468913061,0,2,"fibronectin fibril organization","BP",1
"14053","GO:0061006",0.999999999965274,0.880312540697204,0,1,"regulation of cell proliferation involved in kidney morphogenesis","BP",1
"17472","GO:0110062",0.999999999965274,0.880312540697204,0,1,"negative regulation of angiotensin-activated signaling pathway","BP",1
"1712","GO:0004044",0.999999999965278,0.868935851653578,0,1,"amidophosphoribosyltransferase activity","MF",1
"20150","GO:1904775",0.999999999965278,0.868935851653578,0,1,"positive regulation of ubiquinone biosynthetic process","BP",1
"18911","GO:1901898",0.999999999965335,0.774395738448776,0,2,"negative regulation of relaxation of cardiac muscle","BP",1
"818","GO:0002140",0.999999999965364,0.767829825845632,0,2,"stereocilia tip link","CC",1
"20809","GO:1990427",0.999999999965364,0.767829825845632,0,2,"stereocilia tip-link density","CC",1
"7703","GO:0032014",0.999999999965478,0.757776783359547,0,2,"positive regulation of ARF protein signal transduction","BP",1
"1624","GO:0003883",0.999999999965534,0.743831363699799,0,2,"CTP synthase activity","MF",1
"10814","GO:0044210",0.999999999965534,0.743831363699799,0,2,"'de novo' CTP biosynthetic process","BP",1
"9710","GO:0036445",0.999999999965573,0.884165865414264,0,1,"neuronal stem cell division","BP",1
"9683","GO:0036371",0.999999999965684,0.883094193110391,0,1,"protein localization to T-tubule","BP",1
"17814","GO:0140273",0.999999999965804,0.727024549304638,0,2,"repair of mitotic kinetochore microtubule attachment defect","BP",1
"17815","GO:0140274",0.999999999965804,0.727024549304638,0,2,"repair of kinetochore microtubule attachment defect","BP",1
"2150","GO:0004802",0.999999999965818,0.724558422123597,0,2,"transketolase activity","MF",1
"11428","GO:0045993",0.999999999965818,0.878919416903244,0,1,"negative regulation of translational initiation by iron","BP",1
"11878","GO:0046986",0.999999999965818,0.878919416903244,0,1,"negative regulation of hemoglobin biosynthetic process","BP",1
"20460","GO:1905445",0.999999999965834,0.879163415597894,0,1,"positive regulation of clathrin coat assembly","BP",1
"19856","GO:1904108",0.999999999966085,0.866863616530729,0,1,"protein localization to ciliary inversin compartment","BP",1
"12535","GO:0050568",0.999999999966121,0.854261800154205,0,1,"protein-glutamine glutaminase activity","MF",1
"17623","GO:0120294",0.999999999966121,0.854261800154205,0,1,"peptide serotonyltransferase activity","MF",1
"17624","GO:0120295",0.999999999966121,0.854261800154205,0,1,"histone serotonyltransferase activity","MF",1
"17625","GO:0120296",0.999999999966121,0.854261800154205,0,1,"peptide dopaminyltransferase activity","MF",1
"17626","GO:0120297",0.999999999966121,0.854261800154205,0,1,"histone dopaminyltransferase activity","MF",1
"17627","GO:0120298",0.999999999966121,0.854261800154205,0,1,"peptide noradrenalinyltransferase activity","MF",1
"17628","GO:0120299",0.999999999966121,0.854261800154205,0,1,"peptide histaminyltransferase activity","MF",1
"18366","GO:0160177",0.999999999966122,0.760008820959779,0,2,"positive regulation of autophagosome-lysosome fusion","BP",1
"7363","GO:0031282",0.999999999966132,0.744669883198452,0,2,"regulation of guanylate cyclase activity","BP",1
"5589","GO:0016402",0.999999999966179,0.853608457831769,0,1,"pristanoyl-CoA oxidase activity","MF",1
"19581","GO:1903567",0.999999999966204,0.733109526707688,0,2,"regulation of protein localization to ciliary membrane","BP",1
"15344","GO:0071540",0.999999999966223,0.749670175125136,0,2,"eukaryotic translation initiation factor 3 complex, eIF3e","CC",1
"10892","GO:0044537",0.999999999966307,0.87604912131793,0,1,"regulation of circulating fibrinogen levels","BP",1
"14366","GO:0061755",0.999999999966307,0.87604912131793,0,1,"positive regulation of circulating fibrinogen levels","BP",1
"20121","GO:1904713",0.999999999966369,0.753095649489093,0,2,"beta-catenin destruction complex binding","MF",1
"20893","GO:1990647",0.999999999966422,0.722890145739762,0,2,"C/EBP complex","CC",1
"7558","GO:0031686",0.999999999966439,0.729564613466415,0,2,"A1 adenosine receptor binding","MF",1
"832","GO:0002160",0.999999999966467,0.773831006605563,0,2,"desmosome maintenance","BP",1
"1215","GO:0002785",0.999999999966475,0.867417366803575,0,1,"negative regulation of antimicrobial peptide production","BP",1
"1217","GO:0002787",0.999999999966475,0.867417366803575,0,1,"negative regulation of antibacterial peptide production","BP",1
"3856","GO:0008348",0.999999999966475,0.867417366803575,0,1,"negative regulation of antimicrobial humoral response","BP",1
"12111","GO:0048160",0.999999999966507,0.777101937346091,0,2,"primary follicle stage","BP",1
"1496","GO:0003336",0.999999999966638,0.751477648382232,0,2,"corneocyte desquamation","BP",1
"17525","GO:0120043",0.999999999966659,0.879196848492857,0,1,"stereocilium shaft","CC",1
"1927","GO:0004479",0.999999999966669,0.85250910273221,0,1,"methionyl-tRNA formyltransferase activity","MF",1
"15583","GO:0071951",0.999999999966669,0.85250910273221,0,1,"conversion of methionyl-tRNA to N-formyl-methionyl-tRNA","BP",1
"1024","GO:0002472",0.99999999996671,0.744675050334381,0,2,"macrophage antigen processing and presentation","BP",1
"1103","GO:0002616",0.99999999996671,0.744675050334381,0,2,"regulation of macrophage antigen processing and presentation","BP",1
"19517","GO:1903434",0.99999999996683,0.870900374038471,0,1,"negative regulation of constitutive secretory pathway","BP",1
"2782","GO:0005997",0.999999999966872,0.737164775671932,0,2,"xylulose metabolic process","BP",1
"17285","GO:0102559",0.999999999966904,0.882927130306499,0,1,"peptide chain release factor N(5)-glutamine methyltransferase activity","MF",1
"16731","GO:0097629",0.999999999966932,0.737219743953741,0,2,"extrinsic component of omegasome membrane","CC",1
"2057","GO:0004662",0.999999999966963,0.723873891696231,0,2,"CAAX-protein geranylgeranyltransferase activity","MF",1
"2755","GO:0005953",0.999999999966963,0.723873891696231,0,2,"CAAX-protein geranylgeranyltransferase complex","CC",1
"3062","GO:0006500",0.999999999966992,0.86516108811279,0,1,"N-terminal protein palmitoylation","BP",1
"5986","GO:0018009",0.999999999966992,0.86516108811279,0,1,"N-terminal peptidyl-L-cysteine N-palmitoylation","BP",1
"13937","GO:0060755",0.999999999966995,0.87074363533884,0,1,"negative regulation of mast cell chemotaxis","BP",1
"8974","GO:0034677",0.999999999967045,0.869227535897761,0,1,"integrin alpha7-beta1 complex","CC",1
"12297","GO:0048626",0.999999999967045,0.869227535897761,0,1,"myoblast fate specification","BP",1
"8815","GO:0034346",0.999999999967094,0.727120743958086,0,2,"positive regulation of type III interferon production","BP",1
"20073","GO:1904631",0.999999999967138,0.849674813136202,0,1,"response to glucoside","BP",1
"7822","GO:0032242",0.9999999999672,0.72484941924878,0,2,"regulation of nucleoside transport","BP",1
"1947","GO:0004505",0.99999999996731,0.72356285068911,0,2,"phenylalanine 4-monooxygenase activity","MF",1
"3121","GO:0006571",0.99999999996731,0.72356285068911,0,2,"tyrosine biosynthetic process","BP",1
"4131","GO:0009095",0.99999999996731,0.72356285068911,0,2,"aromatic amino acid family biosynthetic process, prephenate pathway","BP",1
"6175","GO:0019293",0.99999999996731,0.72356285068911,0,2,"tyrosine biosynthetic process, by oxidation of phenylalanine","BP",1
"19028","GO:1902223",0.99999999996731,0.72356285068911,0,2,"erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process","BP",1
"164","GO:0000390",0.999999999967337,0.725445300521192,0,2,"spliceosomal complex disassembly","BP",1
"16227","GO:0090265",0.999999999967353,0.722457266163899,0,2,"positive regulation of immune complex clearance by monocytes and macrophages","BP",1
"1890","GO:0004420",0.999999999967507,0.879287768417352,0,1,"hydroxymethylglutaryl-CoA reductase (NADPH) activity","MF",1
"2017","GO:0004609",0.999999999967519,0.723667527866862,0,2,"phosphatidylserine decarboxylase activity","MF",1
"2225","GO:0004918",0.99999999996758,0.725215792020693,0,2,"interleukin-8 receptor activity","MF",1
"9815","GO:0038112",0.99999999996758,0.725215792020693,0,2,"interleukin-8-mediated signaling pathway","BP",1
"5","GO:0000016",0.99999999996762,0.882940476442648,0,1,"lactase activity","MF",1
"2778","GO:0005990",0.99999999996762,0.882940476442648,0,1,"lactose catabolic process","BP",1
"11543","GO:0046275",0.99999999996762,0.882940476442648,0,1,"flavonoid catabolic process","BP",1
"15979","GO:0080079",0.99999999996762,0.882940476442648,0,1,"cellobiose glucosidase activity","MF",1
"17994","GO:0140749",0.99999999996762,0.882940476442648,0,1,"phlorizin hydrolase activity","MF",1
"18860","GO:1901732",0.99999999996762,0.882940476442648,0,1,"quercetin metabolic process","BP",1
